8365	5.613852	0.537026	2
25230	3.678647	1.679811	1
14664	0.000000	1.493934	2
8038	0.898569	0.631280	2
27324	3.879008	1.518897	1
15590	1.547875	0.589622	2
39489	9.425416	1.459385	3
31958	2.041937	0.193825	1
62245	8.562161	0.672624	1
52041	3.421086	0.075626	1
17025	6.029750	1.365012	3
24550	8.084277	0.760209	3
10030	6.970465	1.275124	2
15102	0.000000	1.571643	2
12392	6.541317	1.699103	2
28450	12.338668	1.348825	3
24552	8.634907	1.161293	3
23131	11.303451	1.307435	3
20072	0.326768	0.010310	2
39137	9.166328	0.200358	3
71613	4.929896	1.247842	1
7544	5.713794	1.272713	2
25949	2.484140	0.907912	1
21809	6.590192	0.710225	2
1183	0.000000	1.476587	2
70316	7.460553	0.388204	1
22654	0.827173	1.278613	2
55548	3.356097	1.122786	1
12827	0.000000	1.639832	2
29139	11.898564	1.650653	3
31700	7.587923	0.652809	3
67190	8.861166	0.423045	1
11081	1.755615	0.326618	2
73339	14.396443	0.459444	1
23215	11.680998	1.560006	3
16060	2.336305	0.347681	2
21446	3.160858	1.230982	2
35821	8.617115	1.191483	3
48036	3.291362	1.320461	1
41667	9.311464	0.858935	3
0	4.407473	1.424141	2
5521	2.017802	1.485969	2
13552	5.387347	0.710583	2
4487	5.030896	0.683124	2
5760	0.000000	0.395912	2
35743	0.847762	0.740229	1
13049	3.570575	0.662577	2
44937	1.233122	0.819150	1
20024	7.232410	0.097499	3
28316	11.535034	1.531085	3
76318	11.787007	0.530098	1
38775	6.690674	0.677191	3
35323	10.959452	0.491180	3
24284	1.375121	0.841669	1
8898	4.233908	1.245797	2
11727	6.954477	0.793429	2
39079	12.171469	1.139362	3
47346	1.959102	1.363939	1
5320	4.491283	0.538754	2
65754	9.516811	0.147594	1
25929	13.220795	1.431594	3
8486	3.135978	0.073511	2
31582	11.275626	1.330853	3
6838	5.242083	0.061358	2
10662	0.000000	1.379343	2
69903	12.123235	1.075732	1
